Finish kernel   0:
Finish block    5: [2, 2, 3, 0, 0, 0]
          warp 32: [2, 3, 0, 1]
          warp 56: [948883, 948885, 0, 2]
          warp 57: [948883, 948885, 0, 2]
          warp 58: [948883, 948885, 0, 2]
          warp 59: [948883, 948885, 0, 2]
          warp 60: [948883, 948885, 0, 2]
          warp 61: [948883, 948885, 0, 2]
          warp 62: [948883, 948885, 0, 2]
          warp 63: [948883, 948885, 0, 2]
Finish block  331: [5, 948883, 948885, 0, 0, 0]
          warp 32: [948883, 948885, 0, 2]
          warp 33: [948883, 948885, 0, 2]
          warp 34: [948883, 948885, 0, 2]
          warp 35: [948883, 948885, 0, 2]
          warp 36: [948883, 948885, 0, 2]
          warp 37: [948883, 948885, 0, 2]
          warp 38: [948883, 948885, 0, 2]
          warp 39: [948883, 948885, 0, 2]
          warp 40: [948883, 948885, 0, 2]
          warp 41: [948883, 948885, 0, 2]
          warp 42: [948883, 948885, 0, 2]
          warp 43: [948883, 948885, 0, 2]
          warp 44: [948883, 948885, 0, 2]
          warp 45: [948883, 948885, 0, 2]
          warp 46: [948883, 948885, 0, 2]
          warp 47: [948883, 948885, 0, 2]
          warp 48: [948883, 948885, 0, 2]
          warp 49: [948883, 948885, 0, 2]
          warp 50: [948883, 948885, 0, 2]
          warp 51: [948883, 948885, 0, 2]
          warp 52: [948883, 948885, 0, 2]
          warp 53: [948883, 948885, 0, 2]
          warp 54: [948883, 948885, 0, 2]
          warp 55: [948883, 948885, 0, 2]
          warp 56: [948883, 948885, 0, 2]
          warp 57: [948883, 948885, 0, 2]
          warp 58: [948883, 948885, 0, 2]
          warp 59: [948883, 948885, 0, 2]
          warp 60: [948883, 948885, 0, 2]
          warp 61: [948883, 948885, 0, 2]
          warp 62: [948883, 948885, 0, 2]
          warp 63: [948883, 948885, 0, 2]
Finish block  333: [6, 948883, 948885, 0, 0, 0]
          warp 32: [948883, 948885, 0, 2]
          warp 33: [948883, 948885, 0, 2]
          warp 34: [948883, 948885, 0, 2]
          warp 35: [948883, 948885, 0, 2]
          warp 36: [948883, 948885, 0, 2]
          warp 37: [948883, 948885, 0, 2]
          warp 38: [948883, 948885, 0, 2]
          warp 39: [948883, 948885, 0, 2]
          warp 40: [948883, 948885, 0, 2]
          warp 41: [948883, 948885, 0, 2]
          warp 42: [948883, 948885, 0, 2]
          warp 43: [948883, 948885, 0, 2]
          warp 44: [948883, 948885, 0, 2]
          warp 45: [948883, 948885, 0, 2]
          warp 46: [948883, 948885, 0, 2]
          warp 47: [948883, 948885, 0, 2]
          warp 48: [948883, 948885, 0, 2]
          warp 49: [948883, 948885, 0, 2]
          warp 50: [948883, 948885, 0, 2]
          warp 51: [948883, 948885, 0, 2]
          warp 52: [948883, 948885, 0, 2]
          warp 53: [948883, 948885, 0, 2]
          warp 54: [948883, 948885, 0, 2]
          warp 55: [948883, 948885, 0, 2]
          warp 56: [948883, 948885, 0, 2]
          warp 57: [948883, 948885, 0, 2]
          warp 58: [948883, 948885, 0, 2]
          warp 59: [948883, 948885, 0, 2]
          warp 60: [948883, 948885, 0, 2]
          warp 61: [948883, 948885, 0, 2]
          warp 62: [948883, 948885, 0, 2]
          warp 63: [948883, 948885, 0, 2]
Finish block  335: [7, 948883, 948885, 0, 0, 0]
          warp 32: [948883, 948885, 0, 2]
          warp 33: [948883, 948885, 0, 2]
          warp 34: [948883, 948885, 0, 2]
          warp 35: [948883, 948885, 0, 2]
          warp 36: [948883, 948885, 0, 2]
          warp 37: [948883, 948885, 0, 2]
          warp 38: [948883, 948885, 0, 2]
          warp 39: [948883, 948885, 0, 2]
          warp 40: [948883, 948885, 0, 2]
          warp 41: [948883, 948885, 0, 2]
          warp 42: [948883, 948885, 0, 2]
          warp 43: [948883, 948885, 0, 2]
          warp 44: [948883, 948885, 0, 2]
          warp 45: [948883, 948885, 0, 2]
          warp 46: [948883, 948885, 0, 2]
          warp 47: [948883, 948885, 0, 2]
          warp 48: [948883, 948885, 0, 2]
          warp 49: [948883, 948885, 0, 2]
          warp 50: [948883, 948885, 0, 2]
          warp 51: [948883, 948885, 0, 2]
          warp 52: [948883, 948885, 0, 2]
          warp 53: [948883, 948885, 0, 2]
          warp 54: [948883, 948885, 0, 2]
          warp 55: [948883, 948885, 0, 2]
          warp 56: [948883, 948885, 0, 2]
          warp 57: [948883, 948885, 0, 2]
          warp 58: [948883, 948885, 0, 2]
          warp 59: [948883, 948885, 0, 2]
          warp 60: [948883, 948885, 0, 2]
          warp 61: [948883, 948885, 0, 2]
          warp 62: [948883, 948885, 0, 2]
          warp 63: [948883, 948885, 0, 2]
Finish block  320: [0, 948883, 976785, 2048, 2048, 2048]
          warp  0: [948883, 976785, 27901, 1]
          warp  1: [948883, 976785, 27901, 1]
          warp  2: [948883, 976785, 27901, 1]
          warp  3: [948883, 976785, 27901, 1]
          warp  4: [948883, 976785, 27901, 1]
          warp  5: [948883, 976785, 27901, 1]
          warp  6: [948883, 976785, 27901, 1]
          warp  7: [948883, 976785, 27901, 1]
          warp  8: [948883, 976785, 27901, 1]
          warp  9: [948883, 976785, 27901, 1]
          warp 10: [948883, 976785, 27901, 1]
          warp 11: [948883, 976785, 27901, 1]
          warp 12: [948883, 976785, 27901, 1]
          warp 13: [948883, 976785, 27901, 1]
          warp 14: [948883, 976785, 27901, 1]
          warp 15: [948883, 976785, 27901, 1]
          warp 16: [948883, 976785, 27901, 1]
          warp 17: [948883, 976785, 27901, 1]
          warp 18: [948883, 976785, 27901, 1]
          warp 19: [948883, 976785, 27901, 1]
          warp 20: [948883, 976785, 27901, 1]
          warp 21: [948883, 976785, 27901, 1]
          warp 22: [948883, 976785, 27901, 1]
          warp 23: [948883, 976785, 27901, 1]
          warp 24: [948883, 976785, 27901, 1]
          warp 25: [948883, 976785, 27901, 1]
          warp 26: [948883, 976785, 27901, 1]
          warp 27: [948883, 976785, 27901, 1]
          warp 28: [948883, 976785, 27901, 1]
          warp 29: [948883, 976785, 27901, 1]
          warp 30: [948883, 976785, 27901, 1]
          warp 31: [948883, 976785, 27901, 1]
Finish block  321: [0, 948883, 976786, 1152, 1152, 1152]
          warp 32: [948883, 976786, 27901, 2]
          warp 33: [948883, 976786, 27901, 2]
          warp 34: [948883, 976786, 27901, 2]
          warp 35: [948883, 976786, 27901, 2]
          warp 36: [948883, 976786, 27901, 2]
          warp 37: [948883, 976786, 27901, 2]
          warp 38: [948883, 976786, 27901, 2]
          warp 39: [948883, 976786, 27901, 2]
          warp 40: [948883, 976786, 27901, 2]
          warp 41: [948883, 976786, 27901, 2]
          warp 42: [948883, 976786, 27901, 2]
          warp 43: [948883, 976786, 27901, 2]
          warp 44: [948883, 976786, 27901, 2]
          warp 45: [948883, 976786, 27901, 2]
          warp 46: [948883, 976786, 27901, 2]
          warp 47: [948883, 976786, 27901, 2]
          warp 48: [948883, 976786, 27901, 2]
          warp 49: [948883, 976786, 27901, 2]
          warp 50: [948883, 976786, 0, 27903]
          warp 51: [948883, 976786, 0, 27903]
          warp 52: [948883, 976786, 0, 27903]
          warp 53: [948883, 976786, 0, 27903]
          warp 54: [948883, 976786, 0, 27903]
          warp 55: [948883, 976786, 0, 27903]
          warp 56: [948883, 976786, 0, 27903]
          warp 57: [948883, 976786, 0, 27903]
          warp 58: [948883, 976786, 0, 27903]
          warp 59: [948883, 976786, 0, 27903]
          warp 60: [948883, 976786, 0, 27903]
          warp 61: [948883, 976786, 0, 27903]
          warp 62: [948883, 976786, 0, 27903]
          warp 63: [948883, 976786, 0, 27903]
Finish kernel  21:
Finish block  337: [0, 976787, 976788, 0, 0, 0]
          warp 32: [976787, 976788, 0, 1]
          warp 33: [976787, 976788, 0, 1]
          warp 34: [976787, 976788, 0, 1]
          warp 35: [976787, 976788, 0, 1]
          warp 36: [976787, 976788, 0, 1]
          warp 37: [976787, 976788, 0, 1]
          warp 38: [976787, 976788, 0, 1]
          warp 39: [976787, 976788, 0, 1]
          warp 40: [976787, 976788, 0, 1]
          warp 41: [976787, 976788, 0, 1]
          warp 42: [976787, 976788, 0, 1]
          warp 43: [976787, 976788, 0, 1]
          warp 44: [976787, 976788, 0, 1]
          warp 45: [976787, 976788, 0, 1]
          warp 46: [976787, 976788, 0, 1]
          warp 47: [976787, 976788, 0, 1]
          warp 48: [976787, 976788, 0, 1]
          warp 49: [976787, 976788, 0, 1]
          warp 50: [976787, 976788, 0, 1]
          warp 51: [976787, 976788, 0, 1]
          warp 52: [976787, 976788, 0, 1]
          warp 53: [976787, 976788, 0, 1]
          warp 54: [976787, 976788, 0, 1]
          warp 55: [976787, 976788, 0, 1]
          warp 56: [976787, 976788, 0, 1]
          warp 57: [976787, 976788, 0, 1]
          warp 58: [976787, 976788, 0, 1]
          warp 59: [976787, 976788, 0, 1]
          warp 60: [976787, 976788, 0, 1]
          warp 61: [976787, 976788, 0, 1]
          warp 62: [976787, 976788, 0, 1]
          warp 63: [976787, 976788, 0, 1]
Finish block  338: [1, 976787, 976788, 0, 0, 0]
          warp  0: [976787, 976788, 0, 1]
          warp  1: [976787, 976788, 0, 1]
          warp  2: [976787, 976788, 0, 1]
          warp  3: [976787, 976788, 0, 1]
          warp  4: [976787, 976788, 0, 1]
          warp  5: [976787, 976788, 0, 1]
          warp  6: [976787, 976788, 0, 1]
          warp  7: [976787, 976788, 0, 1]
          warp  8: [976787, 976788, 0, 1]
          warp  9: [976787, 976788, 0, 1]
          warp 10: [976787, 976788, 0, 1]
          warp 11: [976787, 976788, 0, 1]
          warp 12: [976787, 976788, 0, 1]
          warp 13: [976787, 976788, 0, 1]
          warp 14: [976787, 976788, 0, 1]
          warp 15: [976787, 976788, 0, 1]
          warp 16: [976787, 976788, 0, 1]
          warp 17: [976787, 976788, 0, 1]
          warp 18: [976787, 976788, 0, 1]
          warp 19: [976787, 976788, 0, 1]
          warp 20: [976787, 976788, 0, 1]
          warp 21: [976787, 976788, 0, 1]
          warp 22: [976787, 976788, 0, 1]
          warp 23: [976787, 976788, 0, 1]
          warp 24: [976787, 976788, 0, 1]
          warp 25: [976787, 976788, 0, 1]
          warp 26: [976787, 976788, 0, 1]
          warp 27: [976787, 976788, 0, 1]
          warp 28: [976787, 976788, 0, 1]
          warp 29: [976787, 976788, 0, 1]
          warp 30: [976787, 976788, 0, 1]
          warp 31: [976787, 976788, 0, 1]
Finish block  340: [2, 976787, 976788, 0, 0, 0]
          warp  0: [976787, 976788, 0, 1]
          warp  1: [976787, 976788, 0, 1]
          warp  2: [976787, 976788, 0, 1]
          warp  3: [976787, 976788, 0, 1]
          warp  4: [976787, 976788, 0, 1]
          warp  5: [976787, 976788, 0, 1]
          warp  6: [976787, 976788, 0, 1]
          warp  7: [976787, 976788, 0, 1]
          warp  8: [976787, 976788, 0, 1]
          warp  9: [976787, 976788, 0, 1]
          warp 10: [976787, 976788, 0, 1]
          warp 11: [976787, 976788, 0, 1]
          warp 12: [976787, 976788, 0, 1]
          warp 13: [976787, 976788, 0, 1]
          warp 14: [976787, 976788, 0, 1]
          warp 15: [976787, 976788, 0, 1]
          warp 16: [976787, 976788, 0, 1]
          warp 17: [976787, 976788, 0, 1]
          warp 18: [976787, 976788, 0, 1]
          warp 19: [976787, 976788, 0, 1]
          warp 20: [976787, 976788, 0, 1]
          warp 21: [976787, 976788, 0, 1]
          warp 22: [976787, 976788, 0, 1]
          warp 23: [976787, 976788, 0, 1]
          warp 24: [976787, 976788, 0, 1]
          warp 25: [976787, 976788, 0, 1]
          warp 26: [976787, 976788, 0, 1]
          warp 27: [976787, 976788, 0, 1]
          warp 28: [976787, 976788, 0, 1]
          warp 29: [976787, 976788, 0, 1]
          warp 30: [976787, 976788, 0, 1]
          warp 31: [976787, 976788, 0, 1]
Finish block  342: [3, 976787, 976788, 0, 0, 0]
          warp  0: [976787, 976788, 0, 1]
          warp  1: [976787, 976788, 0, 1]
          warp  2: [976787, 976788, 0, 1]
          warp  3: [976787, 976788, 0, 1]
          warp  4: [976787, 976788, 0, 1]
          warp  5: [976787, 976788, 0, 1]
          warp  6: [976787, 976788, 0, 1]
          warp  7: [976787, 976788, 0, 1]
          warp  8: [976787, 976788, 0, 1]
          warp  9: [976787, 976788, 0, 1]
          warp 10: [976787, 976788, 0, 1]
          warp 11: [976787, 976788, 0, 1]
          warp 12: [976787, 976788, 0, 1]
          warp 13: [976787, 976788, 0, 1]
          warp 14: [976787, 976788, 0, 1]
          warp 15: [976787, 976788, 0, 1]
          warp 16: [976787, 976788, 0, 1]
          warp 17: [976787, 976788, 0, 1]
          warp 18: [976787, 976788, 0, 1]
          warp 19: [976787, 976788, 0, 1]
          warp 20: [976787, 976788, 0, 1]
          warp 21: [976787, 976788, 0, 1]
          warp 22: [976787, 976788, 0, 1]
          warp 23: [976787, 976788, 0, 1]
          warp 24: [976787, 976788, 0, 1]
          warp 25: [976787, 976788, 0, 1]
          warp 26: [976787, 976788, 0, 1]
          warp 27: [976787, 976788, 0, 1]
          warp 28: [976787, 976788, 0, 1]
          warp 29: [976787, 976788, 0, 1]
          warp 30: [976787, 976788, 0, 1]
          warp 31: [976787, 976788, 0, 1]
Finish block  344: [4, 976787, 976788, 0, 0, 0]
          warp  0: [976787, 976788, 0, 1]
          warp  1: [976787, 976788, 0, 1]
          warp  2: [976787, 976788, 0, 1]
          warp  3: [976787, 976788, 0, 1]
          warp  4: [976787, 976788, 0, 1]
          warp  5: [976787, 976788, 0, 1]
          warp  6: [976787, 976788, 0, 1]
          warp  7: [976787, 976788, 0, 1]
          warp  8: [976787, 976788, 0, 1]
          warp  9: [976787, 976788, 0, 1]
          warp 10: [976787, 976788, 0, 1]
          warp 11: [976787, 976788, 0, 1]
          warp 12: [976787, 976788, 0, 1]
          warp 13: [976787, 976788, 0, 1]
          warp 14: [976787, 976788, 0, 1]
          warp 15: [976787, 976788, 0, 1]
          warp 16: [976787, 976788, 0, 1]
          warp 17: [976787, 976788, 0, 1]
          warp 18: [976787, 976788, 0, 1]
          warp 19: [976787, 976788, 0, 1]
          warp 20: [976787, 976788, 0, 1]
          warp 21: [976787, 976788, 0, 1]
          warp 22: [976787, 976788, 0, 1]
          warp 23: [976787, 976788, 0, 1]
          warp 24: [976787, 976788, 0, 1]
          warp 25: [976787, 976788, 0, 1]
          warp 26: [976787, 976788, 0, 1]
          warp 27: [976787, 976788, 0, 1]
          warp 28: [976787, 976788, 0, 1]
          warp 29: [976787, 976788, 0, 1]
          warp 30: [976787, 976788, 0, 1]
          warp 31: [976787, 976788, 0, 1]
Finish block  346: [5, 976787, 976788, 0, 0, 0]
          warp  0: [976787, 976788, 0, 1]
          warp  1: [976787, 976788, 0, 1]
          warp  2: [976787, 976788, 0, 1]
          warp  3: [976787, 976788, 0, 1]
          warp  4: [976787, 976788, 0, 1]
          warp  5: [976787, 976788, 0, 1]
          warp  6: [976787, 976788, 0, 1]
          warp  7: [976787, 976788, 0, 1]
          warp  8: [976787, 976788, 0, 1]
          warp  9: [976787, 976788, 0, 1]
          warp 10: [976787, 976788, 0, 1]
          warp 11: [976787, 976788, 0, 1]
          warp 12: [976787, 976788, 0, 1]
          warp 13: [976787, 976788, 0, 1]
          warp 14: [976787, 976788, 0, 1]
          warp 15: [976787, 976788, 0, 1]
          warp 16: [976787, 976788, 0, 1]
          warp 17: [976787, 976788, 0, 1]
          warp 18: [976787, 976788, 0, 1]
          warp 19: [976787, 976788, 0, 1]
          warp 20: [976787, 976788, 0, 1]
          warp 21: [976787, 976788, 0, 1]
          warp 22: [976787, 976788, 0, 1]
          warp 23: [976787, 976788, 0, 1]
          warp 24: [976787, 976788, 0, 1]
          warp 25: [976787, 976788, 0, 1]
          warp 26: [976787, 976788, 0, 1]
          warp 27: [976787, 976788, 0, 1]
          warp 28: [976787, 976788, 0, 1]
          warp 29: [976787, 976788, 0, 1]
          warp 30: [976787, 976788, 0, 1]
          warp 31: [976787, 976788, 0, 1]
Finish block  348: [6, 976787, 976788, 0, 0, 0]
          warp  0: [976787, 976788, 0, 1]
          warp  1: [976787, 976788, 0, 1]
          warp  2: [976787, 976788, 0, 1]
          warp  3: [976787, 976788, 0, 1]
          warp  4: [976787, 976788, 0, 1]
          warp  5: [976787, 976788, 0, 1]
          warp  6: [976787, 976788, 0, 1]
          warp  7: [976787, 976788, 0, 1]
          warp  8: [976787, 976788, 0, 1]
          warp  9: [976787, 976788, 0, 1]
          warp 10: [976787, 976788, 0, 1]
          warp 11: [976787, 976788, 0, 1]
          warp 12: [976787, 976788, 0, 1]
          warp 13: [976787, 976788, 0, 1]
          warp 14: [976787, 976788, 0, 1]
          warp 15: [976787, 976788, 0, 1]
          warp 16: [976787, 976788, 0, 1]
          warp 17: [976787, 976788, 0, 1]
          warp 18: [976787, 976788, 0, 1]
          warp 19: [976787, 976788, 0, 1]
          warp 20: [976787, 976788, 0, 1]
          warp 21: [976787, 976788, 0, 1]
          warp 22: [976787, 976788, 0, 1]
          warp 23: [976787, 976788, 0, 1]
          warp 24: [976787, 976788, 0, 1]
          warp 25: [976787, 976788, 0, 1]
          warp 26: [976787, 976788, 0, 1]
          warp 27: [976787, 976788, 0, 1]
